매장_id,품목_id,기간,매장_발주량
ST_108,IT_146,2024.01.3,0
ST_108,IT_146,2024.01.4,0
ST_108,IT_146,2024.01.5,0
ST_108,IT_152,2024.01.1,0
ST_108,IT_152,2024.01.2,0
ST_108,IT_152,2024.01.3,0
ST_108,IT_152,2024.01.4,0
ST_108,IT_152,2024.01.5,0
ST_108,IT_153,2024.01.1,0
ST_108,IT_153,2024.01.2,0
ST_108,IT_153,2024.01.3,0
ST_108,IT_153,2024.01.4,0
ST_108,IT_153,2024.01.5,0
ST_108,IT_154,2024.01.1,0
ST_108,IT_154,2024.01.2,0
ST_108,IT_154,2024.01.3,1
ST_108,IT_154,2024.01.4,0
ST_108,IT_154,2024.01.5,0
ST_108,IT_155,2024.01.1,0
ST_108,IT_155,2024.01.2,0
ST_108,IT_155,2024.01.3,0
ST_108,IT_155,2024.01.4,0
ST_108,IT_155,2024.01.5,0
ST_108,IT_156,2024.01.1,0
ST_108,IT_156,2024.01.2,0
ST_108,IT_156,2024.01.3,0
ST_108,IT_156,2024.01.4,0
ST_108,IT_156,2024.01.5,0
ST_108,IT_157,2024.01.1,0
ST_108,IT_157,2024.01.2,0
ST_108,IT_157,2024.01.3,2
ST_108,IT_157,2024.01.4,0
ST_108,IT_157,2024.01.5,0
ST_108,IT_158,2024.01.1,1
ST_108,IT_158,2024.01.2,0
ST_108,IT_158,2024.01.3,0
ST_108,IT_158,2024.01.4,0
ST_108,IT_158,2024.01.5,0
ST_108,IT_159,2024.01.1,0
ST_108,IT_159,2024.01.2,0
ST_108,IT_159,2024.01.3,0
ST_108,IT_159,2024.01.4,0
ST_108,IT_159,2024.01.5,0
ST_108,IT_160,2024.01.1,0
ST_108,IT_160,2024.01.2,0
ST_108,IT_160,2024.01.3,0
ST_108,IT_160,2024.01.4,0
ST_108,IT_160,2024.01.5,0
ST_108,IT_162,2024.01.1,0
ST_108,IT_162,2024.01.2,0
ST_108,IT_162,2024.01.3,1
ST_108,IT_162,2024.01.4,0
ST_108,IT_162,2024.01.5,0
ST_108,IT_163,2024.01.1,0
ST_108,IT_163,2024.01.2,0
ST_108,IT_163,2024.01.3,1
ST_108,IT_163,2024.01.4,0
ST_108,IT_163,2024.01.5,0
ST_108,IT_164,2024.01.1,0
ST_108,IT_164,2024.01.2,0
ST_108,IT_164,2024.01.3,1
ST_108,IT_164,2024.01.4,0
ST_108,IT_164,2024.01.5,0
ST_108,IT_165,2024.01.1,8
ST_108,IT_165,2024.01.2,0
ST_108,IT_165,2024.01.3,8
ST_108,IT_165,2024.01.4,0
ST_108,IT_165,2024.01.5,0
ST_108,IT_167,2024.01.1,0
ST_108,IT_167,2024.01.2,0
ST_108,IT_167,2024.01.3,0
ST_108,IT_167,2024.01.4,0
ST_108,IT_167,2024.01.5,0
ST_108,IT_168,2024.01.1,0
ST_108,IT_168,2024.01.2,0
ST_108,IT_168,2024.01.3,1
ST_108,IT_168,2024.01.4,0
ST_108,IT_168,2024.01.5,0
ST_108,IT_169,2024.01.1,1
ST_108,IT_169,2024.01.2,0
ST_108,IT_169,2024.01.3,0
ST_108,IT_169,2024.01.4,0
ST_108,IT_169,2024.01.5,0
ST_108,IT_170,2024.01.1,0
ST_108,IT_170,2024.01.2,0
ST_108,IT_170,2024.01.3,0
ST_108,IT_170,2024.01.4,0
ST_108,IT_170,2024.01.5,0
ST_108,IT_171,2024.01.1,1
ST_108,IT_171,2024.01.2,0
ST_108,IT_171,2024.01.3,0
ST_108,IT_171,2024.01.4,0
ST_108,IT_171,2024.01.5,0
ST_109,IT_101,2024.01.1,0
ST_109,IT_101,2024.01.2,0
ST_109,IT_101,2024.01.3,0
ST_109,IT_101,2024.01.4,0
ST_109,IT_101,2024.01.5,0
ST_109,IT_102,2024.01.1,0
ST_109,IT_102,2024.01.2,0
ST_109,IT_102,2024.01.3,0
ST_109,IT_102,2024.01.4,0
ST_109,IT_102,2024.01.5,0
ST_109,IT_103,2024.01.1,0
ST_109,IT_103,2024.01.2,0
ST_109,IT_103,2024.01.3,0
ST_109,IT_103,2024.01.4,0
ST_109,IT_103,2024.01.5,0
ST_109,IT_104,2024.01.1,0
ST_109,IT_104,2024.01.2,0
ST_109,IT_104,2024.01.3,0
ST_109,IT_104,2024.01.4,0
ST_109,IT_104,2024.01.5,0
ST_109,IT_105,2024.01.1,0
ST_109,IT_105,2024.01.2,0
ST_109,IT_105,2024.01.3,0
ST_109,IT_105,2024.01.4,0
ST_109,IT_105,2024.01.5,0
ST_109,IT_106,2024.01.1,0
ST_109,IT_106,2024.01.2,0
ST_109,IT_106,2024.01.3,0
ST_109,IT_106,2024.01.4,0
ST_109,IT_106,2024.01.5,0
ST_109,IT_107,2024.01.1,0
ST_109,IT_107,2024.01.2,0
ST_109,IT_107,2024.01.3,1000
ST_109,IT_107,2024.01.4,0
ST_109,IT_107,2024.01.5,0
ST_109,IT_108,2024.01.1,0
ST_109,IT_108,2024.01.2,0
ST_109,IT_108,2024.01.3,0
ST_109,IT_108,2024.01.4,0
ST_109,IT_108,2024.01.5,0
ST_109,IT_109,2024.01.1,0
ST_109,IT_109,2024.01.2,0
ST_109,IT_109,2024.01.3,0
ST_109,IT_109,2024.01.4,0
ST_109,IT_109,2024.01.5,0
ST_109,IT_110,2024.01.1,0
ST_109,IT_110,2024.01.2,0
ST_109,IT_110,2024.01.3,0
ST_109,IT_110,2024.01.4,0
ST_109,IT_110,2024.01.5,0
ST_109,IT_111,2024.01.1,0
ST_109,IT_111,2024.01.2,0
ST_109,IT_111,2024.01.3,0
ST_109,IT_111,2024.01.4,0
ST_109,IT_111,2024.01.5,0
ST_109,IT_112,2024.01.1,0
ST_109,IT_112,2024.01.2,0
ST_109,IT_112,2024.01.3,500
ST_109,IT_112,2024.01.4,0
ST_109,IT_112,2024.01.5,0
ST_109,IT_113,2024.01.1,0
ST_109,IT_113,2024.01.2,0
ST_109,IT_113,2024.01.3,0
ST_109,IT_113,2024.01.4,0
ST_109,IT_113,2024.01.5,0
ST_109,IT_114,2024.01.1,0
ST_109,IT_114,2024.01.2,0
ST_109,IT_114,2024.01.3,0
ST_109,IT_114,2024.01.4,0
ST_109,IT_114,2024.01.5,0
ST_109,IT_115,2024.01.1,0
ST_109,IT_115,2024.01.2,0
ST_109,IT_115,2024.01.3,0
ST_109,IT_115,2024.01.4,0
ST_109,IT_115,2024.01.5,0
ST_109,IT_116,2024.01.1,0
ST_109,IT_116,2024.01.2,0
ST_109,IT_116,2024.01.3,0
ST_109,IT_116,2024.01.4,0
ST_109,IT_116,2024.01.5,0
ST_109,IT_117,2024.01.1,0
ST_109,IT_117,2024.01.2,0
ST_109,IT_117,2024.01.3,0
ST_109,IT_117,2024.01.4,0
ST_109,IT_117,2024.01.5,0
ST_109,IT_118,2024.01.1,0
ST_109,IT_118,2024.01.2,0
ST_109,IT_118,2024.01.3,200
ST_109,IT_118,2024.01.4,0
ST_109,IT_118,2024.01.5,0
ST_109,IT_119,2024.01.1,0
ST_109,IT_119,2024.01.2,0
ST_109,IT_119,2024.01.3,0
ST_109,IT_119,2024.01.4,0
ST_109,IT_119,2024.01.5,0
ST_109,IT_120,2024.01.1,0
ST_109,IT_120,2024.01.2,0
ST_109,IT_120,2024.01.3,0
ST_109,IT_120,2024.01.4,0
ST_109,IT_120,2024.01.5,0
ST_109,IT_121,2024.01.1,0
ST_109,IT_121,2024.01.2,0
ST_109,IT_121,2024.01.3,0
ST_109,IT_121,2024.01.4,0
ST_109,IT_121,2024.01.5,0
ST_109,IT_122,2024.01.1,0
ST_109,IT_122,2024.01.2,0
ST_109,IT_122,2024.01.3,0
ST_109,IT_122,2024.01.4,0
ST_109,IT_122,2024.01.5,0
ST_109,IT_123,2024.01.1,0
ST_109,IT_123,2024.01.2,0
ST_109,IT_123,2024.01.3,0
ST_109,IT_123,2024.01.4,0
ST_109,IT_123,2024.01.5,0
ST_109,IT_124,2024.01.1,0
ST_109,IT_124,2024.01.2,0
ST_109,IT_124,2024.01.3,0
ST_109,IT_124,2024.01.4,0
ST_109,IT_124,2024.01.5,0
ST_109,IT_125,2024.01.1,0
ST_109,IT_125,2024.01.2,0
ST_109,IT_125,2024.01.3,0
ST_109,IT_125,2024.01.4,0
ST_109,IT_125,2024.01.5,0
ST_109,IT_126,2024.01.1,0
ST_109,IT_126,2024.01.2,0
ST_109,IT_126,2024.01.3,0
ST_109,IT_126,2024.01.4,0
ST_109,IT_126,2024.01.5,0
ST_109,IT_127,2024.01.1,0
ST_109,IT_127,2024.01.2,0
ST_109,IT_127,2024.01.3,1
ST_109,IT_127,2024.01.4,0
ST_109,IT_127,2024.01.5,0
ST_109,IT_129,2024.01.1,0
ST_109,IT_129,2024.01.2,0
ST_109,IT_129,2024.01.3,0
ST_109,IT_129,2024.01.4,0
ST_109,IT_129,2024.01.5,0
ST_109,IT_130,2024.01.1,0
ST_109,IT_130,2024.01.2,0
ST_109,IT_130,2024.01.3,0
ST_109,IT_130,2024.01.4,0
ST_109,IT_130,2024.01.5,0
ST_109,IT_132,2024.01.1,0
ST_109,IT_132,2024.01.2,0
ST_109,IT_132,2024.01.3,1
ST_109,IT_132,2024.01.4,0
ST_109,IT_132,2024.01.5,0
ST_109,IT_133,2024.01.1,2
ST_109,IT_133,2024.01.2,0
ST_109,IT_133,2024.01.3,1
ST_109,IT_133,2024.01.4,0
ST_109,IT_133,2024.01.5,0
ST_109,IT_134,2024.01.1,1
ST_109,IT_134,2024.01.2,0
ST_109,IT_134,2024.01.3,1
ST_109,IT_134,2024.01.4,0
ST_109,IT_134,2024.01.5,0
ST_109,IT_137,2024.01.1,100
ST_109,IT_137,2024.01.2,0
ST_109,IT_137,2024.01.3,0
ST_109,IT_137,2024.01.4,0
ST_109,IT_137,2024.01.5,0
ST_109,IT_138,2024.01.1,0
ST_109,IT_138,2024.01.2,0
ST_109,IT_138,2024.01.3,0
ST_109,IT_138,2024.01.4,0
ST_109,IT_138,2024.01.5,0
ST_109,IT_139,2024.01.1,0
ST_109,IT_139,2024.01.2,0
ST_109,IT_139,2024.01.3,0
ST_109,IT_139,2024.01.4,0
ST_109,IT_139,2024.01.5,0
ST_109,IT_140,2024.01.1,1
ST_109,IT_140,2024.01.2,0
ST_109,IT_140,2024.01.3,0
ST_109,IT_140,2024.01.4,0
ST_109,IT_140,2024.01.5,0
ST_109,IT_141,2024.01.1,0
ST_109,IT_141,2024.01.2,0
ST_109,IT_141,2024.01.3,1
ST_109,IT_141,2024.01.4,0
ST_109,IT_141,2024.01.5,0
ST_109,IT_142,2024.01.1,0
ST_109,IT_142,2024.01.2,0
ST_109,IT_142,2024.01.3,0
ST_109,IT_142,2024.01.4,0
ST_109,IT_142,2024.01.5,0
ST_109,IT_143,2024.01.1,1
ST_109,IT_143,2024.01.2,0
ST_109,IT_143,2024.01.3,0
ST_109,IT_143,2024.01.4,0
ST_109,IT_143,2024.01.5,0
ST_109,IT_144,2024.01.1,0
ST_109,IT_144,2024.01.2,0
ST_109,IT_144,2024.01.3,1
ST_109,IT_144,2024.01.4,0
ST_109,IT_144,2024.01.5,0
ST_109,IT_145,2024.01.1,0
ST_109,IT_145,2024.01.2,0
ST_109,IT_145,2024.01.3,0
ST_109,IT_145,2024.01.4,0
ST_109,IT_145,2024.01.5,0
ST_109,IT_146,2024.01.1,0
ST_109,IT_146,2024.01.2,0
ST_109,IT_146,2024.01.3,0
ST_109,IT_146,2024.01.4,0
ST_109,IT_146,2024.01.5,0
ST_109,IT_152,2024.01.1,0
ST_109,IT_152,2024.01.2,0
ST_109,IT_152,2024.01.3,0
ST_109,IT_152,2024.01.4,0
ST_109,IT_152,2024.01.5,0
ST_109,IT_153,2024.01.1,1
ST_109,IT_153,2024.01.2,0
ST_109,IT_153,2024.01.3,0
ST_109,IT_153,2024.01.4,0
ST_109,IT_153,2024.01.5,0
ST_109,IT_154,2024.01.1,1
ST_109,IT_154,2024.01.2,0
ST_109,IT_154,2024.01.3,0
ST_109,IT_154,2024.01.4,0
ST_109,IT_154,2024.01.5,0
ST_109,IT_155,2024.01.1,0
ST_109,IT_155,2024.01.2,0
ST_109,IT_155,2024.01.3,0
ST_109,IT_155,2024.01.4,0
ST_109,IT_155,2024.01.5,0
ST_109,IT_156,2024.01.1,1
ST_109,IT_156,2024.01.2,0
ST_109,IT_156,2024.01.3,0
ST_109,IT_156,2024.01.4,0
ST_109,IT_156,2024.01.5,0
ST_109,IT_157,2024.01.1,1
ST_109,IT_157,2024.01.2,0
ST_109,IT_157,2024.01.3,1
ST_109,IT_157,2024.01.4,0
ST_109,IT_157,2024.01.5,0
ST_109,IT_158,2024.01.1,1
ST_109,IT_158,2024.01.2,0
ST_109,IT_158,2024.01.3,0
ST_109,IT_158,2024.01.4,0
ST_109,IT_158,2024.01.5,0
ST_109,IT_159,2024.01.1,0
ST_109,IT_159,2024.01.2,0
ST_109,IT_159,2024.01.3,0
ST_109,IT_159,2024.01.4,0
ST_109,IT_159,2024.01.5,0
ST_109,IT_160,2024.01.1,0
ST_109,IT_160,2024.01.2,0
ST_109,IT_160,2024.01.3,0
ST_109,IT_160,2024.01.4,0
ST_109,IT_160,2024.01.5,0
ST_109,IT_162,2024.01.1,0
ST_109,IT_162,2024.01.2,0
ST_109,IT_162,2024.01.3,0
ST_109,IT_162,2024.01.4,0
ST_109,IT_162,2024.01.5,0
ST_109,IT_163,2024.01.1,0
ST_109,IT_163,2024.01.2,0
ST_109,IT_163,2024.01.3,0
ST_109,IT_163,2024.01.4,0
ST_109,IT_163,2024.01.5,0
ST_109,IT_164,2024.01.1,1
ST_109,IT_164,2024.01.2,0
ST_109,IT_164,2024.01.3,0
ST_109,IT_164,2024.01.4,0
ST_109,IT_164,2024.01.5,0
ST_109,IT_165,2024.01.1,6
ST_109,IT_165,2024.01.2,0
ST_109,IT_165,2024.01.3,7
ST_109,IT_165,2024.01.4,0
ST_109,IT_165,2024.01.5,0
ST_109,IT_167,2024.01.1,1
ST_109,IT_167,2024.01.2,0
ST_109,IT_167,2024.01.3,0
ST_109,IT_167,2024.01.4,0
ST_109,IT_167,2024.01.5,0
ST_109,IT_168,2024.01.1,0
ST_109,IT_168,2024.01.2,0
ST_109,IT_168,2024.01.3,0
ST_109,IT_168,2024.01.4,0
ST_109,IT_168,2024.01.5,0
ST_109,IT_169,2024.01.1,0
ST_109,IT_169,2024.01.2,0
ST_109,IT_169,2024.01.3,0
ST_109,IT_169,2024.01.4,0
ST_109,IT_169,2024.01.5,0
ST_109,IT_170,2024.01.1,0
ST_109,IT_170,2024.01.2,0
ST_109,IT_170,2024.01.3,0
ST_109,IT_170,2024.01.4,0
ST_109,IT_170,2024.01.5,0
ST_109,IT_171,2024.01.1,0
ST_109,IT_171,2024.01.2,0
ST_109,IT_171,2024.01.3,0
ST_109,IT_171,2024.01.4,0
ST_109,IT_171,2024.01.5,0
ST_110,IT_101,2024.01.1,0
ST_110,IT_101,2024.01.2,0
ST_110,IT_101,2024.01.3,0
ST_110,IT_101,2024.01.4,0
ST_110,IT_101,2024.01.5,0
ST_110,IT_102,2024.01.1,0
ST_110,IT_102,2024.01.2,0
ST_110,IT_102,2024.01.3,0
ST_110,IT_102,2024.01.4,0
ST_110,IT_102,2024.01.5,0
ST_110,IT_103,2024.01.1,0
ST_110,IT_103,2024.01.2,0
ST_110,IT_103,2024.01.3,0
ST_110,IT_103,2024.01.4,0
ST_110,IT_103,2024.01.5,0
ST_110,IT_104,2024.01.1,0
ST_110,IT_104,2024.01.2,0
ST_110,IT_104,2024.01.3,0
ST_110,IT_104,2024.01.4,0
ST_110,IT_104,2024.01.5,0
ST_110,IT_105,2024.01.1,0
ST_110,IT_105,2024.01.2,0
ST_110,IT_105,2024.01.3,0
ST_110,IT_105,2024.01.4,0
ST_110,IT_105,2024.01.5,0
ST_110,IT_106,2024.01.1,0
ST_110,IT_106,2024.01.2,0
ST_110,IT_106,2024.01.3,0
ST_110,IT_106,2024.01.4,0
ST_110,IT_106,2024.01.5,0
ST_110,IT_107,2024.01.1,0
ST_110,IT_107,2024.01.2,0
ST_110,IT_107,2024.01.3,0
ST_110,IT_107,2024.01.4,0
ST_110,IT_107,2024.01.5,0
ST_110,IT_108,2024.01.1,0
ST_110,IT_108,2024.01.2,0
ST_110,IT_108,2024.01.3,0
ST_110,IT_108,2024.01.4,0
ST_110,IT_108,2024.01.5,0
ST_110,IT_109,2024.01.1,0
ST_110,IT_109,2024.01.2,0
ST_110,IT_109,2024.01.3,0
ST_110,IT_109,2024.01.4,0
ST_110,IT_109,2024.01.5,0
ST_110,IT_110,2024.01.1,0
ST_110,IT_110,2024.01.2,0
ST_110,IT_110,2024.01.3,0
ST_110,IT_110,2024.01.4,0
ST_110,IT_110,2024.01.5,0
ST_110,IT_111,2024.01.1,0
ST_110,IT_111,2024.01.2,0
ST_110,IT_111,2024.01.3,0
ST_110,IT_111,2024.01.4,0
ST_110,IT_111,2024.01.5,0
ST_110,IT_112,2024.01.1,0
ST_110,IT_112,2024.01.2,0
ST_110,IT_112,2024.01.3,0
ST_110,IT_112,2024.01.4,0
ST_110,IT_112,2024.01.5,0
ST_110,IT_113,2024.01.1,0
ST_110,IT_113,2024.01.2,0
ST_110,IT_113,2024.01.3,0
ST_110,IT_113,2024.01.4,0
ST_110,IT_113,2024.01.5,0
ST_110,IT_114,2024.01.1,0
ST_110,IT_114,2024.01.2,0
ST_110,IT_114,2024.01.3,0
ST_110,IT_114,2024.01.4,0
ST_110,IT_114,2024.01.5,0
ST_110,IT_115,2024.01.1,0
ST_110,IT_115,2024.01.2,0
ST_110,IT_115,2024.01.3,0
ST_110,IT_115,2024.01.4,0
ST_110,IT_115,2024.01.5,0
ST_110,IT_116,2024.01.1,0
ST_110,IT_116,2024.01.2,0
ST_110,IT_116,2024.01.3,0
ST_110,IT_116,2024.01.4,0
ST_110,IT_116,2024.01.5,0
ST_110,IT_117,2024.01.1,0
ST_110,IT_117,2024.01.2,0
ST_110,IT_117,2024.01.3,0
ST_110,IT_117,2024.01.4,0
ST_110,IT_117,2024.01.5,0
ST_110,IT_118,2024.01.1,0
ST_110,IT_118,2024.01.2,0
ST_110,IT_118,2024.01.3,0
ST_110,IT_118,2024.01.4,0
ST_110,IT_118,2024.01.5,0
ST_110,IT_119,2024.01.1,0
ST_110,IT_119,2024.01.2,0
ST_110,IT_119,2024.01.3,0
ST_110,IT_119,2024.01.4,0
ST_110,IT_119,2024.01.5,0
ST_110,IT_120,2024.01.1,0
ST_110,IT_120,2024.01.2,0
ST_110,IT_120,2024.01.3,0
ST_110,IT_120,2024.01.4,0
ST_110,IT_120,2024.01.5,0
ST_110,IT_121,2024.01.1,0
ST_110,IT_121,2024.01.2,0
ST_110,IT_121,2024.01.3,0
ST_110,IT_121,2024.01.4,0
ST_110,IT_121,2024.01.5,0
ST_110,IT_122,2024.01.1,0
ST_110,IT_122,2024.01.2,0
ST_110,IT_122,2024.01.3,0
ST_110,IT_122,2024.01.4,0
ST_110,IT_122,2024.01.5,0
ST_110,IT_123,2024.01.1,0
ST_110,IT_123,2024.01.2,0
ST_110,IT_123,2024.01.3,0
ST_110,IT_123,2024.01.4,0
ST_110,IT_123,2024.01.5,0
ST_110,IT_124,2024.01.1,0
ST_110,IT_124,2024.01.2,0
ST_110,IT_124,2024.01.3,0
ST_110,IT_124,2024.01.4,0
ST_110,IT_124,2024.01.5,0
ST_110,IT_125,2024.01.1,0
ST_110,IT_125,2024.01.2,0
ST_110,IT_125,2024.01.3,0
ST_110,IT_125,2024.01.4,0
ST_110,IT_125,2024.01.5,0
ST_110,IT_126,2024.01.1,0
ST_110,IT_126,2024.01.2,0
ST_110,IT_126,2024.01.3,0
ST_110,IT_126,2024.01.4,0
ST_110,IT_126,2024.01.5,0
ST_110,IT_127,2024.01.1,0
ST_110,IT_127,2024.01.2,0
ST_110,IT_127,2024.01.3,0
ST_110,IT_127,2024.01.4,0
ST_110,IT_127,2024.01.5,0
ST_110,IT_129,2024.01.1,0
ST_110,IT_129,2024.01.2,0
ST_110,IT_129,2024.01.3,0
ST_110,IT_129,2024.01.4,0
ST_110,IT_129,2024.01.5,0
ST_110,IT_130,2024.01.1,0
ST_110,IT_130,2024.01.2,0
ST_110,IT_130,2024.01.3,0
ST_110,IT_130,2024.01.4,0
ST_110,IT_130,2024.01.5,0
ST_110,IT_132,2024.01.1,0
ST_110,IT_132,2024.01.2,0
ST_110,IT_132,2024.01.3,0
ST_110,IT_132,2024.01.4,0
ST_110,IT_132,2024.01.5,0
ST_110,IT_133,2024.01.1,2
ST_110,IT_133,2024.01.2,0
ST_110,IT_133,2024.01.3,4
ST_110,IT_133,2024.01.4,0
ST_110,IT_133,2024.01.5,0
ST_110,IT_134,2024.01.1,0
ST_110,IT_134,2024.01.2,0
ST_110,IT_134,2024.01.3,0
ST_110,IT_134,2024.01.4,0
ST_110,IT_134,2024.01.5,0
ST_110,IT_137,2024.01.1,0
ST_110,IT_137,2024.01.2,0
ST_110,IT_137,2024.01.3,0
ST_110,IT_137,2024.01.4,0
ST_110,IT_137,2024.01.5,0
ST_110,IT_138,2024.01.1,0
ST_110,IT_138,2024.01.2,0
ST_110,IT_138,2024.01.3,0
ST_110,IT_138,2024.01.4,0
ST_110,IT_138,2024.01.5,0
ST_110,IT_139,2024.01.1,0
ST_110,IT_139,2024.01.2,0
ST_110,IT_139,2024.01.3,0
ST_110,IT_139,2024.01.4,0
ST_110,IT_139,2024.01.5,0
ST_110,IT_140,2024.01.1,2
ST_110,IT_140,2024.01.2,0
ST_110,IT_140,2024.01.3,0
ST_110,IT_140,2024.01.4,0
ST_110,IT_140,2024.01.5,0
ST_110,IT_141,2024.01.1,0
ST_110,IT_141,2024.01.2,0
ST_110,IT_141,2024.01.3,2
ST_110,IT_141,2024.01.4,0
ST_110,IT_141,2024.01.5,0
ST_110,IT_142,2024.01.1,0
ST_110,IT_142,2024.01.2,0
ST_110,IT_142,2024.01.3,0
ST_110,IT_142,2024.01.4,0
ST_110,IT_142,2024.01.5,0
ST_110,IT_143,2024.01.1,0
ST_110,IT_143,2024.01.2,0
ST_110,IT_143,2024.01.3,0
ST_110,IT_143,2024.01.4,0
ST_110,IT_143,2024.01.5,0
ST_110,IT_144,2024.01.1,0
ST_110,IT_144,2024.01.2,0
ST_110,IT_144,2024.01.3,0
ST_110,IT_144,2024.01.4,0
ST_110,IT_144,2024.01.5,0
ST_110,IT_145,2024.01.1,0
ST_110,IT_145,2024.01.2,0
ST_110,IT_145,2024.01.3,1
ST_110,IT_145,2024.01.4,0
ST_110,IT_145,2024.01.5,0
ST_110,IT_146,2024.01.1,0
ST_110,IT_146,2024.01.2,0
ST_110,IT_146,2024.01.3,0
ST_110,IT_146,2024.01.4,0
ST_110,IT_146,2024.01.5,0
ST_110,IT_152,2024.01.1,0
ST_110,IT_152,2024.01.2,0
ST_110,IT_152,2024.01.3,0
ST_110,IT_152,2024.01.4,0
ST_110,IT_152,2024.01.5,0
ST_110,IT_153,2024.01.1,0
ST_110,IT_153,2024.01.2,0
ST_110,IT_153,2024.01.3,0
ST_110,IT_153,2024.01.4,0
ST_110,IT_153,2024.01.5,0
ST_110,IT_154,2024.01.1,0
ST_110,IT_154,2024.01.2,0
ST_110,IT_154,2024.01.3,0
ST_110,IT_154,2024.01.4,0
ST_110,IT_154,2024.01.5,0
ST_110,IT_155,2024.01.1,0
ST_110,IT_155,2024.01.2,0
ST_110,IT_155,2024.01.3,0
ST_110,IT_155,2024.01.4,0
ST_110,IT_155,2024.01.5,0
ST_110,IT_156,2024.01.1,0
ST_110,IT_156,2024.01.2,0
ST_110,IT_156,2024.01.3,0
ST_110,IT_156,2024.01.4,0
ST_110,IT_156,2024.01.5,0
ST_110,IT_157,2024.01.1,2
ST_110,IT_157,2024.01.2,0
ST_110,IT_157,2024.01.3,0
ST_110,IT_157,2024.01.4,0
ST_110,IT_157,2024.01.5,0
ST_110,IT_158,2024.01.1,0
ST_110,IT_158,2024.01.2,0
ST_110,IT_158,2024.01.3,0
ST_110,IT_158,2024.01.4,0
ST_110,IT_158,2024.01.5,0
ST_110,IT_159,2024.01.1,0
ST_110,IT_159,2024.01.2,0
ST_110,IT_159,2024.01.3,0
ST_110,IT_159,2024.01.4,0
ST_110,IT_159,2024.01.5,0
ST_110,IT_160,2024.01.1,0
ST_110,IT_160,2024.01.2,0
ST_110,IT_160,2024.01.3,0
ST_110,IT_160,2024.01.4,0
ST_110,IT_160,2024.01.5,0
ST_110,IT_162,2024.01.1,0
ST_110,IT_162,2024.01.2,0
ST_110,IT_162,2024.01.3,0
ST_110,IT_162,2024.01.4,0
ST_110,IT_162,2024.01.5,0
ST_110,IT_163,2024.01.1,0
ST_110,IT_163,2024.01.2,0
ST_110,IT_163,2024.01.3,0
ST_110,IT_163,2024.01.4,0
ST_110,IT_163,2024.01.5,0
ST_110,IT_164,2024.01.1,0
ST_110,IT_164,2024.01.2,0
ST_110,IT_164,2024.01.3,0
ST_110,IT_164,2024.01.4,0
ST_110,IT_164,2024.01.5,0
ST_110,IT_165,2024.01.1,5
ST_110,IT_165,2024.01.2,0
ST_110,IT_165,2024.01.3,12
ST_110,IT_165,2024.01.4,0
ST_110,IT_165,2024.01.5,0
ST_110,IT_167,2024.01.1,0
ST_110,IT_167,2024.01.2,0
ST_110,IT_167,2024.01.3,0
ST_110,IT_167,2024.01.4,0
ST_110,IT_167,2024.01.5,0
ST_110,IT_168,2024.01.1,0
ST_110,IT_168,2024.01.2,0
ST_110,IT_168,2024.01.3,0
ST_110,IT_168,2024.01.4,0
ST_110,IT_168,2024.01.5,0
ST_110,IT_169,2024.01.1,0
ST_110,IT_169,2024.01.2,0
ST_110,IT_169,2024.01.3,0
ST_110,IT_169,2024.01.4,0
ST_110,IT_169,2024.01.5,0
ST_110,IT_170,2024.01.1,0
ST_110,IT_170,2024.01.2,0
ST_110,IT_170,2024.01.3,0
ST_110,IT_170,2024.01.4,0
ST_110,IT_170,2024.01.5,0
ST_110,IT_171,2024.01.1,0
ST_110,IT_171,2024.01.2,0
ST_110,IT_171,2024.01.3,0
ST_110,IT_171,2024.01.4,0
ST_110,IT_171,2024.01.5,0
ST_111,IT_101,2024.01.1,0
ST_111,IT_101,2024.01.2,0
ST_111,IT_101,2024.01.3,0
ST_111,IT_101,2024.01.4,0
ST_111,IT_101,2024.01.5,0
ST_111,IT_102,2024.01.1,0
ST_111,IT_102,2024.01.2,0
ST_111,IT_102,2024.01.3,0
ST_111,IT_102,2024.01.4,0
ST_111,IT_102,2024.01.5,0
ST_111,IT_103,2024.01.1,0
ST_111,IT_103,2024.01.2,0
ST_111,IT_103,2024.01.3,0
ST_111,IT_103,2024.01.4,0
ST_111,IT_103,2024.01.5,0
ST_111,IT_104,2024.01.1,0
ST_111,IT_104,2024.01.2,0
ST_111,IT_104,2024.01.3,0
ST_111,IT_104,2024.01.4,0
ST_111,IT_104,2024.01.5,0
ST_111,IT_105,2024.01.1,0
ST_111,IT_105,2024.01.2,0
ST_111,IT_105,2024.01.3,0
ST_111,IT_105,2024.01.4,0
ST_111,IT_105,2024.01.5,0
ST_111,IT_106,2024.01.1,0
ST_111,IT_106,2024.01.2,0
ST_111,IT_106,2024.01.3,0
ST_111,IT_106,2024.01.4,0
ST_111,IT_106,2024.01.5,0
ST_111,IT_107,2024.01.1,0
ST_111,IT_107,2024.01.2,0
ST_111,IT_107,2024.01.3,0
ST_111,IT_107,2024.01.4,0
ST_111,IT_107,2024.01.5,0
ST_111,IT_108,2024.01.1,0
ST_111,IT_108,2024.01.2,0
ST_111,IT_108,2024.01.3,0
ST_111,IT_108,2024.01.4,0
ST_111,IT_108,2024.01.5,0
ST_111,IT_109,2024.01.1,0
ST_111,IT_109,2024.01.2,0
